timestamp,percentageNow,timeFuture,percentageFuture
2026-01-05T15:25:32.565Z,40.06607174941594%,2026-01-05T17:15:32.565Z,44.36237306118456%
2026-01-05T15:25:32.629Z,40.06607174941594%,2026-01-05T17:15:32.629Z,44.36237306118456%
2026-01-05T15:27:49.149Z,40.06226387984203%,2026-01-05T17:17:49.149Z,44.35652775699211%
2026-01-05T15:37:49.200Z,40.376364175453425%,2026-01-05T17:27:49.200Z,44.20896769552078%
2026-01-05T15:40:28.648Z,40.54266306015267%,2026-01-05T17:30:28.648Z,43.27363000227222%
2026-01-05T15:40:34.233Z,40.37805983123205%,2026-01-05T17:30:34.233Z,43.41304905283853%
2026-01-05T15:40:34.262Z,40.37805983123205%,2026-01-05T17:30:34.262Z,43.41304905283853%
2026-01-05T15:40:34.304Z,40.37805983123205%,2026-01-05T17:30:34.304Z,43.41304905283853%
2026-01-05T15:47:49.196Z,40.75511168803837%,2026-01-05T17:37:49.196Z,43.87301633238383%
2026-01-05T15:55:31.108Z,41.67270863778171%,2026-01-05T17:45:31.108Z,43.90797474311261%
2026-01-05T15:55:36.212Z,44.3077240950837%,2026-01-05T17:45:36.212Z,45.50264792303796%
2026-01-05T15:55:36.277Z,41.080972782414875%,2026-01-05T17:45:36.277Z,43.755182146906684%
2026-01-05T15:57:49.198Z,41.09561411197579%,2026-01-05T17:47:49.198Z,43.76894068449101%
2026-01-05T16:07:49.200Z,41.34341281214736%,2026-01-05T17:57:49.200Z,43.80639062465579%
2026-01-05T16:10:33.706Z,41.33157590410892%,2026-01-05T18:00:33.706Z,42.52352117432764%
2026-01-05T16:10:38.369Z,41.71807809190159%,2026-01-05T18:00:38.369Z,42.252404562205484%
2026-01-05T16:10:38.436Z,41.61700549352358%,2026-01-05T18:00:38.436Z,42.286106453216895%
2026-01-05T16:10:38.495Z,41.61700549352358%,2026-01-05T18:00:38.495Z,42.286106453216895%
2026-01-05T16:17:49.218Z,41.66574164496624%,2026-01-05T18:07:49.218Z,42.33730475212789%
2026-01-05T16:25:40.734Z,40.93527100679827%,2026-01-05T18:15:40.734Z,41.348321669791694%
2026-01-05T16:25:41.428Z,40.93527100679827%,2026-01-05T18:15:41.428Z,41.348321669791694%
2026-01-05T16:26:36.221Z,41.025492210278365%,2026-01-05T18:16:36.221Z,41.452451859791594%
2026-01-05T16:26:40.894Z,40.3212929917506%,2026-01-05T18:16:40.894Z,42.01297728574529%
2026-01-05T16:27:49.228Z,40.53346822326176%,2026-01-05T18:17:49.228Z,42.258726719067454%
2026-01-05T16:37:49.229Z,40.684901294889535%,2026-01-05T18:27:49.229Z,41.06380722120056%
2026-01-05T16:41:38.465Z,40.63985825110904%,2026-01-05T18:31:38.465Z,40.66410699992829%
2026-01-05T16:41:42.476Z,40.65896412208695%,2026-01-05T18:31:42.476Z,40.64287781032627%
2026-01-05T16:41:42.523Z,40.598779922734884%,2026-01-05T18:31:42.523Z,40.64763260783918%
2026-01-05T16:41:42.595Z,40.598779922734884%,2026-01-05T18:31:42.595Z,40.64763260783918%
2026-01-05T16:47:49.355Z,40.398747520357844%,2026-01-05T18:37:49.355Z,40.41434765770368%
2026-01-05T16:56:40.970Z,41.07257630592597%,2026-01-05T18:46:40.970Z,40.992166343921745%
2026-01-05T16:56:43.909Z,43.15542694910274%,2026-01-05T18:46:43.909Z,43.07404150699882%
2026-01-05T16:56:43.980Z,40.6914141113834%,2026-01-05T18:46:43.980Z,41.137781432917976%
2026-01-05T16:56:44.048Z,40.6914141113834%,2026-01-05T18:46:44.048Z,41.137781432917976%
2026-01-05T16:57:49.349Z,40.63652739042753%,2026-01-05T18:47:49.349Z,41.07108190960312%
2026-01-05T17:07:49.351Z,40.62312346868132%,2026-01-05T18:57:49.351Z,40.49401285227239%
2026-01-05T17:11:43.560Z,40.08079122612476%,2026-01-05T19:01:43.560Z,39.63093479660311%
2026-01-05T17:11:45.265Z,39.99945984514699%,2026-01-05T19:01:45.265Z,39.0053093924492%
2026-01-05T17:11:45.321Z,39.99945984514699%,2026-01-05T19:01:45.321Z,39.0053093924492%
2026-01-05T17:17:49.352Z,39.97749864033167%,2026-01-05T19:07:49.352Z,38.978876423609755%
2026-01-05T17:26:45.426Z,39.67830482755177%,2026-01-05T19:16:45.426Z,39.74605251837655%
2026-01-05T17:26:46.148Z,38.83091413324702%,2026-01-05T19:16:46.148Z,39.42973685279121%
2026-01-05T17:26:46.227Z,38.83091413324702%,2026-01-05T19:16:46.227Z,39.42973685279121%
2026-01-05T17:27:49.354Z,38.81627333003681%,2026-01-05T19:17:49.354Z,39.412114873565606%
2026-01-05T17:37:49.396Z,39.57368404342894%,2026-01-05T19:27:49.396Z,40.161551202025976%
2026-01-05T17:41:47.436Z,38.85362902383922%,2026-01-05T19:31:47.436Z,39.006073815062194%
2026-01-05T17:47:49.415Z,38.73833269855603%,2026-01-05T19:37:49.415Z,38.86730072865685%
2026-01-05T17:56:49.106Z,40.06290273080876%,2026-01-05T19:46:49.106Z,37.697968929460245%
2026-01-05T17:56:49.284Z,41.19472759632165%,2026-01-05T19:46:49.284Z,38.962474423709%
2026-01-05T17:56:49.351Z,40.014029468887955%,2026-01-05T19:46:49.351Z,37.70727408760407%
2026-01-05T17:57:49.416Z,40.01967412166955%,2026-01-05T19:47:49.416Z,37.714143100099115%
2026-01-05T18:07:49.418Z,40.26279362481722%,2026-01-05T19:57:49.418Z,37.98410157749878%
2026-01-05T18:12:51.880Z,39.37774685589242%,2026-01-05T20:02:51.880Z,37.15695652168378%
2026-01-05T18:12:51.994Z,42.90617672217493%,2026-01-05T20:02:51.994Z,41.05121038814576%
2026-01-05T18:12:52.050Z,39.397340612941164%,2026-01-05T20:02:52.050Z,36.815796537531135%
2026-01-05T18:17:49.421Z,39.6174820713985%,2026-01-05T20:07:49.421Z,37.08368802482489%
2026-01-05T18:27:49.423Z,39.775469458618836%,2026-01-05T20:17:49.423Z,36.889474704092564%
2026-01-05T18:27:54.805Z,39.775469458618836%,2026-01-05T20:17:54.805Z,36.889474704092564%
2026-01-05T18:27:54.906Z,35.96163803851731%,2026-01-05T20:17:54.906Z,34.738786463648744%
2026-01-05T18:27:54.967Z,38.0075123522096%,2026-01-05T20:17:54.967Z,36.873665700786695%
2026-01-05T18:27:55.053Z,38.0075123522096%,2026-01-05T20:17:55.053Z,36.873665700786695%
2026-01-05T18:37:49.427Z,39.24696789207495%,2026-01-05T20:27:49.427Z,36.5820338021542%
2026-01-05T18:42:57.753Z,39.452934258430766%,2026-01-05T20:32:57.753Z,37.315736472665186%
2026-01-05T18:42:57.856Z,37.12775899968157%,2026-01-05T20:32:57.856Z,34.93825767256718%
2026-01-05T18:42:57.920Z,39.90435471170116%,2026-01-05T20:32:57.920Z,37.91811593729056%
2026-01-05T18:42:57.982Z,39.90435471170116%,2026-01-05T20:32:57.982Z,37.91811593729056%
2026-01-05T18:47:49.429Z,39.77372131877384%,2026-01-05T20:37:49.429Z,37.759147362412364%
2026-01-05T18:57:49.431Z,40.63997821245949%,2026-01-05T20:47:49.431Z,35.26720623131115%
2026-01-05T18:58:00.284Z,40.71824758287354%,2026-01-05T20:48:00.284Z,35.375878937122565%
2026-01-05T18:58:00.371Z,40.22371278997864%,2026-01-05T20:48:00.371Z,34.958525077060635%
2026-01-05T18:58:00.449Z,40.701255812085016%,2026-01-05T20:48:00.449Z,35.38392236689188%
2026-01-05T19:07:49.434Z,41.7114692894345%,2026-01-05T20:57:49.434Z,35.00885789718213%
2026-01-05T19:13:02.512Z,40.23452884886327%,2026-01-05T21:03:02.512Z,34.632343708375885%
2026-01-05T19:13:02.586Z,42.5531863240689%,2026-01-05T21:03:02.586Z,37.38834537283389%
2026-01-05T19:13:02.616Z,33.291159927128774%,2026-01-05T21:03:02.616Z,29.5887237767774%
2026-01-05T19:13:02.678Z,33.291159927128774%,2026-01-05T21:03:02.678Z,29.5887237767774%
2026-01-05T19:17:49.459Z,33.32933624875204%,2026-01-05T21:07:49.459Z,29.63825120995289%
2026-01-05T19:27:49.494Z,37.2010784611932%,2026-01-05T21:17:49.494Z,31.043505832082495%
2026-01-05T19:28:05.810Z,41.23175514854924%,2026-01-05T21:18:05.810Z,35.82662694616133%
2026-01-05T19:28:05.838Z,40.48337722424279%,2026-01-05T21:18:05.838Z,35.076332756786044%
2026-01-05T19:29:05.759Z,40.506858035366996%,2026-01-05T21:19:05.759Z,35.10893456852926%
2026-01-05T19:29:05.939Z,39.70500125280918%,2026-01-05T21:19:05.939Z,35.417044947774464%
2026-01-05T19:37:49.681Z,41.194341362908865%,2026-01-05T21:27:49.681Z,35.51853055078183%
2026-01-05T19:44:07.471Z,41.02236717870723%,2026-01-05T21:34:07.471Z,35.255699985414694%
2026-01-05T19:44:07.540Z,41.02236717870723%,2026-01-05T21:34:07.540Z,35.255699985414694%
2026-01-05T19:44:07.582Z,40.526412455110595%,2026-01-05T21:34:07.582Z,34.840566850005686%
2026-01-05T19:44:07.610Z,40.78584266212825%,2026-01-05T21:34:07.610Z,35.148930672602035%
2026-01-05T19:47:49.661Z,40.86019856401745%,2026-01-05T21:37:49.661Z,35.25216974312292%
2026-01-05T19:57:49.683Z,38.73419235857802%,2026-01-05T21:47:49.683Z,31.70948235553366%
2026-01-05T19:59:09.628Z,38.75424016911726%,2026-01-05T21:49:09.628Z,31.53351730772297%
2026-01-05T19:59:09.674Z,38.90041220450803%,2026-01-05T21:49:09.674Z,31.67516320733972%
2026-01-05T19:59:09.711Z,38.90041220450803%,2026-01-05T21:49:09.711Z,31.67516320733972%
2026-01-05T20:07:49.691Z,38.13933248130233%,2026-01-05T21:57:49.691Z,32.297719063394%
2026-01-05T20:14:11.343Z,37.76898618799049%,2026-01-05T22:04:11.343Z,31.632024412441584%
2026-01-05T20:14:11.419Z,37.74485013070129%,2026-01-05T22:04:11.419Z,31.662483935322978%
2026-01-05T20:14:11.486Z,37.51106834419124%,2026-01-05T22:04:11.486Z,31.515428500999544%
2026-01-05T20:17:49.696Z,37.55376992701964%,2026-01-05T22:07:49.696Z,31.563769796704367%
2026-01-05T20:27:49.703Z,38.001320955730385%,2026-01-05T22:17:49.703Z,31.5238383189471%
2026-01-05T20:30:13.179Z,38.220615724155564%,2026-01-05T22:20:13.179Z,32.25372425140045%
2026-01-05T20:30:13.244Z,38.313634292131006%,2026-01-05T22:20:13.244Z,32.34386255115719%
2026-01-05T20:30:13.295Z,38.313634292131006%,2026-01-05T22:20:13.295Z,32.34386255115719%
2026-01-05T20:30:13.386Z,38.10658554675526%,2026-01-05T22:20:13.386Z,32.524121489593924%
2026-01-05T20:37:49.706Z,38.39077639344063%,2026-01-05T22:27:49.706Z,32.845735066755545%
2026-01-05T20:45:15.554Z,39.39925924273813%,2026-01-05T22:35:15.554Z,32.990325354955566%
2026-01-05T20:45:15.670Z,39.125906615623336%,2026-01-05T22:35:15.670Z,32.73901921341291%
2026-01-05T20:45:15.760Z,39.416458012531166%,2026-01-05T22:35:15.760Z,32.45964567361451%
2026-01-05T20:45:15.838Z,39.416458012531166%,2026-01-05T22:35:15.838Z,32.45964567361451%
2026-01-05T20:47:49.708Z,39.43169896310357%,2026-01-05T22:37:49.708Z,32.476882599381355%
2026-01-05T20:57:49.802Z,36.3867931491785%,2026-01-05T22:47:49.802Z,29.68389836912597%
2026-01-05T21:00:17.496Z,36.527269834666576%,2026-01-05T22:50:17.496Z,30.30524578791947%
2026-01-05T21:00:17.561Z,36.414104759509485%,2026-01-05T22:50:17.561Z,30.42790266267582%
2026-01-05T21:00:17.583Z,36.414104759509485%,2026-01-05T22:50:17.583Z,30.42790266267582%
2026-01-05T21:00:17.615Z,36.414104759509485%,2026-01-05T22:50:17.615Z,30.42790266267582%
2026-01-05T21:07:49.897Z,36.48553389741788%,2026-01-05T22:57:49.897Z,30.51366893501615%
2026-01-05T21:17:49.882Z,35.690719768283444%,2026-01-05T23:07:49.882Z,29.33498494595777%
2026-01-05T21:27:49.885Z,35.633965515595264%,2026-01-05T23:17:49.885Z,29.896060858052675%
2026-01-05T21:37:49.887Z,36.19542465308641%,2026-01-05T23:27:49.887Z,30.758877347590097%
2026-01-05T21:47:49.890Z,35.43062596415182%,2026-01-05T23:37:49.890Z,29.855185893903396%
2026-01-05T21:57:49.892Z,33.206040702611716%,2026-01-05T23:47:49.892Z,28.545770482348814%
2026-01-05T22:07:49.894Z,33.16770681430622%,2026-01-05T23:57:49.894Z,27.753992966453477%
2026-01-05T22:17:49.896Z,31.85320652047009%,2026-01-06T00:07:49.896Z,27.130885506195735%
2026-01-05T22:27:49.899Z,32.25410542291887%,2026-01-06T00:17:49.899Z,28.018769820336086%
2026-01-05T22:37:49.902Z,31.950120175700043%,2026-01-06T00:27:49.902Z,27.954638260568963%
2026-01-05T22:47:49.904Z,21.12723619918733%,2026-01-06T00:37:49.904Z,32.53652506448017%
2026-01-05T22:57:49.908Z,8.747402260559634%,2026-01-06T00:47:49.908Z,16.819439854235206%
2026-01-05T23:07:49.909Z,8.297820096276654%,2026-01-06T00:57:49.909Z,16.27993159514311%
2026-01-05T23:17:49.912Z,7.774200260099201%,2026-01-06T01:07:49.912Z,16.552259372964418%
2026-01-05T23:27:49.916Z,8.18180655569734%,2026-01-06T01:17:49.916Z,17.130167140919948%
2026-01-05T23:37:49.918Z,9.185825149456782%,2026-01-06T01:27:49.918Z,17.4013951812936%
2026-01-05T23:47:49.922Z,9.024880427023053%,2026-01-06T01:37:49.922Z,17.33853221902271%
2026-01-05T23:57:49.925Z,23.772578548250152%,2026-01-06T01:47:49.925Z,43.19698954566919%
2026-01-06T00:07:49.927Z,24.308338052745693%,2026-01-06T01:57:49.927Z,43.40028544345453%
2026-01-06T00:17:49.929Z,23.965217500938408%,2026-01-06T02:07:49.929Z,43.22801281536283%
2026-01-06T00:27:49.931Z,23.02489354511806%,2026-01-06T02:17:49.931Z,42.78788809523932%
2026-01-06T00:37:49.932Z,23.338738069799746%,2026-01-06T02:27:49.932Z,42.90362807194315%
2026-01-06T00:47:49.935Z,22.52924276863328%,2026-01-06T02:37:49.935Z,42.12779146039572%
2026-01-06T00:57:49.937Z,1.6822647592855289%,2026-01-06T02:47:49.937Z,23.40663966250754%
2026-01-06T01:07:49.939Z,1.6886692085899047%,2026-01-06T02:57:49.939Z,23.17414983570007%
2026-01-06T01:17:49.941Z,1.1356273528444483%,2026-01-06T03:07:49.941Z,22.531036277877273%
2026-01-06T01:27:49.943Z,1.3263772854136935%,2026-01-06T03:17:49.943Z,22.39668199580181%
2026-01-06T01:37:49.944Z,0.9191525958439584%,2026-01-06T03:27:49.944Z,22.076491178696944%
2026-01-06T01:47:49.947Z,0.04546964834601375%,2026-01-06T03:37:49.947Z,21.170905207721137%
2026-01-06T01:57:49.950Z,0.0%,2026-01-06T03:47:49.950Z,27.168543541617463%
2026-01-06T02:07:49.952Z,0.0%,2026-01-06T03:57:49.952Z,25.391186352449058%
2026-01-06T02:17:49.998Z,0.0%,2026-01-06T04:07:49.998Z,25.61163877383543%
2026-01-06T02:27:49.981Z,0.0%,2026-01-06T04:17:49.981Z,25.217937208616586%
2026-01-06T02:37:49.984Z,0.0%,2026-01-06T04:27:49.984Z,24.699125084756226%
2026-01-06T02:47:49.985Z,0.0%,2026-01-06T04:37:49.985Z,25.250890442001054%
2026-01-06T02:57:49.986Z,20.666599309672236%,2026-01-06T04:47:49.986Z,41.97192994247133%
2026-01-06T03:07:49.988Z,20.292633236776947%,2026-01-06T04:57:49.988Z,41.85690401974158%
2026-01-06T03:17:49.990Z,19.903579666457926%,2026-01-06T05:07:49.990Z,41.43434782922431%
2026-01-06T03:27:49.992Z,19.840619239905102%,2026-01-06T05:17:49.992Z,41.21130585117662%
2026-01-06T03:37:49.994Z,19.771076301264102%,2026-01-06T05:27:49.994Z,41.01338619786294%
2026-01-06T03:47:49.996Z,20.6905724865931%,2026-01-06T05:37:49.996Z,41.65896958575362%
2026-01-06T03:57:49.997Z,1.4712056703799492%,2026-01-06T05:47:49.997Z,28.55831734918906%
2026-01-06T04:07:49.999Z,1.1506399141124335%,2026-01-06T05:57:49.999Z,28.208284169526998%
2026-01-06T04:17:50.002Z,0.9022467630270703%,2026-01-06T06:07:50.002Z,27.919073816431005%
2026-01-06T04:27:50.004Z,0.7264748798399556%,2026-01-06T06:17:50.004Z,27.53203411466786%
2026-01-06T04:37:50.006Z,0.7855701545198157%,2026-01-06T06:27:50.006Z,27.44506004804339%
2026-01-06T04:47:50.010Z,1.4629476968271438%,2026-01-06T06:37:50.010Z,28.082649212240657%
2026-01-06T04:57:50.011Z,15.897272755949993%,2026-01-06T06:47:50.011Z,40.638159520765946%
2026-01-06T05:07:50.013Z,15.758061117603713%,2026-01-06T06:57:50.013Z,40.381514826954216%
2026-01-06T05:17:50.015Z,15.618070478535989%,2026-01-06T07:07:50.015Z,40.380625508267514%
2026-01-06T05:27:50.017Z,14.737388294569687%,2026-01-06T07:17:50.017Z,39.50414313960977%
2026-01-06T05:37:50.019Z,16.54756090651788%,2026-01-06T07:27:50.019Z,41.214336634186225%
2026-01-06T05:47:50.021Z,14.9640796439272%,2026-01-06T07:37:50.021Z,39.82589657955272%
2026-01-06T05:57:50.023Z,2.5819504914810496%,2026-01-06T07:47:50.023Z,33.05584423056572%
2026-01-06T06:07:50.024Z,3.3902456800687597%,2026-01-06T07:57:50.024Z,33.89996225781516%
2026-01-06T06:17:50.025Z,2.966267908028958%,2026-01-06T08:07:50.025Z,33.50791436575907%
2026-01-06T06:27:50.027Z,3.429816118917217%,2026-01-06T08:17:50.027Z,33.774206873101356%
2026-01-06T06:37:50.028Z,3.6221282455505657%,2026-01-06T08:27:50.028Z,33.926383234378555%
2026-01-06T06:47:50.031Z,1.8536084935873942%,2026-01-06T08:37:50.031Z,32.45282552635814%
2026-01-06T06:57:50.031Z,8.497252781190706%,2026-01-06T08:47:50.031Z,27.275512585222245%
